,Temperature,ReactionCoordinate,SampleSteps,ThermSteps,ThermWindow,MinEnergy,preTemperature,FreeEnergyGradient,FreeEnergyGradientVariance,avePsi,dXTangent,PathEnergy,postTemperature,MaxJump,Valid,Repeat
94,300.0,0.25,2000,1000,100,-484.22161329981435,278.02370185945523,-17.156323022513764,3.670649838696895e-29,1.0,1.739812536935984e-14,-484.22884811926014,304.89670288156697,2.993985553801214e-06,True,1
95,300.0,0.25,2000,1000,100,-484.22161329981435,309.68565448623826,-16.926222904489524,2.4702086433165042e-29,1.0,2.9422512224282304e-15,-484.22884811926014,303.864249977674,2.446544506015744e-06,True,1
96,300.0,0.375,2000,1000,100,-484.0059956546148,298.68143400938715,6.9380268554097615,2.591316315499659e-28,1.0,6.562145975711114e-15,-484.0072928692187,303.3204529662707,2.7714769461513488e-06,True,1
97,300.0,0.375,2000,1000,100,-484.0059956546148,266.03026936910936,7.007873015958542,2.2327699068851063e-28,1.0,6.6376801603330754e-15,-484.0072928692187,296.4917334711121,3.3254115346537935e-06,True,1
98,300.0,0.375,2000,1000,100,-484.0059956546148,261.63429914735286,6.986504031258608,1.9847708868129484e-28,1.0,1.491874217054093e-14,-484.0072928692187,298.07316782719107,4.880008980837769e-06,True,1
99,300.0,0.375,2000,1000,100,-484.0059956546148,279.40376664849447,6.987981017068428,2.9411818697496474e-28,1.0,5.543412666886186e-15,-484.0072928692187,298.64067146703314,2.4043061273737443e-06,True,1
100,300.0,0.375,2000,1000,100,-484.0059956546148,319.17268964377865,6.954275145826951,2.817246093407581e-28,1.0,4.0553493725696805e-15,-484.0072928692187,301.7199207968504,2.0789783624916484e-06,True,1
101,300.0,0.375,2000,1000,100,-484.0059956546148,296.6400900615226,7.108548145509874,2.1803612666045744e-28,1.0,9.3916791778105e-15,-484.0072928692187,299.6473393513587,4.713729405244388e-06,True,1
102,300.0,0.375,2000,1000,100,-484.0059956546148,274.29629921020216,7.0803652644480986,1.824089236510318e-28,1.0,4.688627380968779e-15,-484.0072928692187,297.14639663218975,4.054497628022789e-06,True,1
103,300.0,0.375,2000,1000,100,-484.0059956546148,297.7136778940149,7.000756691723466,1.9112269133015794e-28,1.0,2.9852508245522993e-15,-484.0072928692187,300.7655258652273,2.300498941299037e-06,True,1
